,raceId,year,round,circuitId,name_x,date,resultId,driverId,constructorId,position,points,laps,rank,fastestLapTime,fastestLapSpeed,driverRef,number_y,code,forename,surname,nationality,name_y,location_x,country_x,lat_x,lng_x,circuitRef,name,location_y,country_y,lat_y,lng_y,alt,url
152,1038,2020,8,14,Italian Grand Prix,2020-09-06,24780,848,9,15,0.0,53,15,1:24.926,245.564,albon,23,ALB,Alexander,Albon,Thai,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,\N,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza
153,1038,2020,8,14,Italian Grand Prix,2020-09-06,24778,8,51,13,0.0,53,13,1:24.835,245.827,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,\N,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza
154,1038,2020,8,14,Italian Grand Prix,2020-09-06,24779,847,3,14,0.0,53,9,1:24.421,247.033,russell,63,RUS,George,Russell,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,\N,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza
155,1038,2020,8,14,Italian Grand Prix,2020-09-06,24777,154,210,12,0.0,53,12,1:24.785,245.972,grosjean,8,GRO,Romain,Grosjean,French,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,\N,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza
156,1038,2020,8,14,Italian Grand Prix,2020-09-06,24784,825,210,\N,0.0,17,18,1:25.787,243.099,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,\N,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza
157,1038,2020,8,14,Italian Grand Prix,2020-09-06,24768,840,211,3,15.0,53,3,1:23.897,248.576,stroll,18,STR,Lance,Stroll,Canadian,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,\N,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza
158,1038,2020,8,14,Italian Grand Prix,2020-09-06,24771,817,4,6,8.0,53,4,1:23.898,248.573,ricciardo,3,RIC,Daniel,Ricciardo,Australian,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,\N,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza
159,1038,2020,8,14,Italian Grand Prix,2020-09-06,24782,830,9,\N,0.0,30,17,1:25.539,243.804,max_verstappen,33,VER,Max,Verstappen,Dutch,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,\N,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza
160,1039,2020,9,76,Tuscan Grand Prix,2020-09-13,24787,822,131,2,18.0,59,2,1:19.432,237.712,bottas,77,BOT,Valtteri,Bottas,Finnish,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,\N,http://en.wikipedia.org/wiki/Mugello_Circuit
161,1039,2020,9,76,Tuscan Grand Prix,2020-09-13,24793,844,6,8,4.0,59,9,1:21.229,232.453,leclerc,16,LEC,Charles,Leclerc,Monegasque,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,\N,http://en.wikipedia.org/wiki/Mugello_Circuit
162,1039,2020,9,76,Tuscan Grand Prix,2020-09-13,24791,846,1,6,8.0,59,7,1:21.198,232.542,norris,4,NOR,Lando,Norris,British,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,\N,http://en.wikipedia.org/wiki/Mugello_Circuit
163,1039,2020,9,76,Tuscan Grand Prix,2020-09-13,24786,1,131,1,26.0,59,1,1:18.833,239.518,hamilton,44,HAM,Lewis,Hamilton,British,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,\N,http://en.wikipedia.org/wiki/Mugello_Circuit
164,1039,2020,9,76,Tuscan Grand Prix,2020-09-13,24803,832,1,\N,0.0,5,18,2:14.103,140.802,sainz,55,SAI,Carlos,Sainz,Spanish,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,\N,http://en.wikipedia.org/wiki/Mugello_Circuit
165,1039,2020,9,76,Tuscan Grand Prix,2020-09-13,24790,815,211,5,10.0,59,5,1:20.632,234.175,perez,11,PER,Sergio,Pérez,Mexican,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,\N,http://en.wikipedia.org/wiki/Mugello_Circuit
166,1039,2020,9,76,Tuscan Grand Prix,2020-09-13,24805,842,213,\N,0.0,0,0,\N,\N,gasly,10,GAS,Pierre,Gasly,French,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,\N,http://en.wikipedia.org/wiki/Mugello_Circuit
167,1039,2020,9,76,Tuscan Grand Prix,2020-09-13,24799,839,4,\N,0.0,7,15,2:11.793,143.270,ocon,31,OCO,Esteban,Ocon,French,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,\N,http://en.wikipedia.org/wiki/Mugello_Circuit
168,1039,2020,9,76,Tuscan Grand Prix,2020-09-13,24802,841,51,\N,0.0,5,16,2:13.809,141.111,giovinazzi,99,GIO,Antonio,Giovinazzi,Italian,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,\N,http://en.wikipedia.org/wiki/Mugello_Circuit
169,1039,2020,9,76,Tuscan Grand Prix,2020-09-13,24795,20,6,10,1.0,59,8,1:21.202,232.531,vettel,5,VET,Sebastian,Vettel,German,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,\N,http://en.wikipedia.org/wiki/Mugello_Circuit
170,1039,2020,9,76,Tuscan Grand Prix,2020-09-13,24800,849,3,\N,0.0,6,14,2:11.365,143.736,latifi,6,LAT,Nicholas,Latifi,Canadian,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,\N,http://en.wikipedia.org/wiki/Mugello_Circuit
171,1039,2020,9,76,Tuscan Grand Prix,2020-09-13,24792,826,213,7,6.0,59,10,1:21.458,231.800,kvyat,26,KVY,Daniil,Kvyat,Russian,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,\N,http://en.wikipedia.org/wiki/Mugello_Circuit
172,1039,2020,9,76,Tuscan Grand Prix,2020-09-13,24788,848,9,3,15.0,59,3,1:20.039,235.909,albon,23,ALB,Alexander,Albon,Thai,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,\N,http://en.wikipedia.org/wiki/Mugello_Circuit
173,1039,2020,9,76,Tuscan Grand Prix,2020-09-13,24794,8,51,9,2.0,59,6,1:21.164,232.640,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,\N,http://en.wikipedia.org/wiki/Mugello_Circuit
174,1039,2020,9,76,Tuscan Grand Prix,2020-09-13,24796,847,3,11,0.0,59,11,1:21.645,231.269,russell,63,RUS,George,Russell,British,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,\N,http://en.wikipedia.org/wiki/Mugello_Circuit
175,1039,2020,9,76,Tuscan Grand Prix,2020-09-13,24797,154,210,12,0.0,59,13,1:22.263,229.532,grosjean,8,GRO,Romain,Grosjean,French,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,\N,http://en.wikipedia.org/wiki/Mugello_Circuit
176,1039,2020,9,76,Tuscan Grand Prix,2020-09-13,24801,825,210,\N,0.0,5,17,2:13.812,141.108,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,\N,http://en.wikipedia.org/wiki/Mugello_Circuit
177,1039,2020,9,76,Tuscan Grand Prix,2020-09-13,24798,840,211,\N,0.0,42,12,1:22.068,230.077,stroll,18,STR,Lance,Stroll,Canadian,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,\N,http://en.wikipedia.org/wiki/Mugello_Circuit
178,1039,2020,9,76,Tuscan Grand Prix,2020-09-13,24789,817,4,4,12.0,59,4,1:20.426,234.774,ricciardo,3,RIC,Daniel,Ricciardo,Australian,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,\N,http://en.wikipedia.org/wiki/Mugello_Circuit
179,1039,2020,9,76,Tuscan Grand Prix,2020-09-13,24804,830,9,\N,0.0,0,0,\N,\N,max_verstappen,33,VER,Max,Verstappen,Dutch,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,43.9975,11.3719,\N,http://en.wikipedia.org/wiki/Mugello_Circuit
180,1040,2020,10,71,Russian Grand Prix,2020-09-27,24806,822,131,1,26.0,53,1,1:37.030,216.972,bottas,77,BOT,Valtteri,Bottas,Finnish,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,\N,http://en.wikipedia.org/wiki/Sochi_Autodrom
181,1040,2020,10,71,Russian Grand Prix,2020-09-27,24811,844,6,6,8.0,53,11,1:39.053,212.540,leclerc,16,LEC,Charles,Leclerc,Monegasque,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,\N,http://en.wikipedia.org/wiki/Sochi_Autodrom
182,1040,2020,10,71,Russian Grand Prix,2020-09-27,24820,846,1,15,0.0,52,5,1:37.377,216.198,norris,4,NOR,Lando,Norris,British,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,\N,http://en.wikipedia.org/wiki/Sochi_Autodrom
183,1040,2020,10,71,Russian Grand Prix,2020-09-27,24808,1,131,3,15.0,53,7,1:38.075,214.660,hamilton,44,HAM,Lewis,Hamilton,British,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,\N,http://en.wikipedia.org/wiki/Sochi_Autodrom
184,1040,2020,10,71,Russian Grand Prix,2020-09-27,24824,832,1,\N,0.0,0,0,\N,\N,sainz,55,SAI,Carlos,Sainz,Spanish,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,\N,http://en.wikipedia.org/wiki/Sochi_Autodrom
185,1040,2020,10,71,Russian Grand Prix,2020-09-27,24809,815,211,4,12.0,53,8,1:38.141,214.515,perez,11,PER,Sergio,Pérez,Mexican,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,\N,http://en.wikipedia.org/wiki/Sochi_Autodrom
186,1040,2020,10,71,Russian Grand Prix,2020-09-27,24814,842,213,9,2.0,53,2,1:37.231,216.523,gasly,10,GAS,Pierre,Gasly,French,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,\N,http://en.wikipedia.org/wiki/Sochi_Autodrom
187,1040,2020,10,71,Russian Grand Prix,2020-09-27,24812,839,4,7,6.0,53,13,1:39.216,212.191,ocon,31,OCO,Esteban,Ocon,French,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,\N,http://en.wikipedia.org/wiki/Sochi_Autodrom
188,1040,2020,10,71,Russian Grand Prix,2020-09-27,24816,841,51,11,0.0,52,16,1:39.766,211.021,giovinazzi,99,GIO,Antonio,Giovinazzi,Italian,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,\N,http://en.wikipedia.org/wiki/Sochi_Autodrom
189,1040,2020,10,71,Russian Grand Prix,2020-09-27,24818,20,6,13,0.0,52,14,1:39.588,211.398,vettel,5,VET,Sebastian,Vettel,German,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,\N,http://en.wikipedia.org/wiki/Sochi_Autodrom
190,1040,2020,10,71,Russian Grand Prix,2020-09-27,24821,849,3,16,0.0,52,18,1:41.044,208.352,latifi,6,LAT,Nicholas,Latifi,Canadian,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,\N,http://en.wikipedia.org/wiki/Sochi_Autodrom
191,1040,2020,10,71,Russian Grand Prix,2020-09-27,24813,826,213,8,4.0,53,12,1:39.133,212.369,kvyat,26,KVY,Daniil,Kvyat,Russian,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,\N,http://en.wikipedia.org/wiki/Sochi_Autodrom
192,1040,2020,10,71,Russian Grand Prix,2020-09-27,24815,848,9,10,1.0,53,9,1:38.377,214.001,albon,23,ALB,Alexander,Albon,Thai,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,\N,http://en.wikipedia.org/wiki/Sochi_Autodrom
193,1040,2020,10,71,Russian Grand Prix,2020-09-27,24819,8,51,14,0.0,52,10,1:38.858,212.960,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,\N,http://en.wikipedia.org/wiki/Sochi_Autodrom
194,1040,2020,10,71,Russian Grand Prix,2020-09-27,24823,847,3,18,0.0,52,4,1:37.352,216.254,russell,63,RUS,George,Russell,British,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,\N,http://en.wikipedia.org/wiki/Sochi_Autodrom
195,1040,2020,10,71,Russian Grand Prix,2020-09-27,24822,154,210,17,0.0,52,15,1:39.614,211.343,grosjean,8,GRO,Romain,Grosjean,French,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,\N,http://en.wikipedia.org/wiki/Sochi_Autodrom
196,1040,2020,10,71,Russian Grand Prix,2020-09-27,24817,825,210,12,0.0,52,17,1:40.380,209.731,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,\N,http://en.wikipedia.org/wiki/Sochi_Autodrom
197,1040,2020,10,71,Russian Grand Prix,2020-09-27,24825,840,211,\N,0.0,0,0,\N,\N,stroll,18,STR,Lance,Stroll,Canadian,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,\N,http://en.wikipedia.org/wiki/Sochi_Autodrom
198,1040,2020,10,71,Russian Grand Prix,2020-09-27,24810,817,4,5,10.0,53,6,1:37.886,215.074,ricciardo,3,RIC,Daniel,Ricciardo,Australian,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,\N,http://en.wikipedia.org/wiki/Sochi_Autodrom
199,1040,2020,10,71,Russian Grand Prix,2020-09-27,24807,830,9,2,18.0,53,3,1:37.332,216.298,max_verstappen,33,VER,Max,Verstappen,Dutch,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,\N,http://en.wikipedia.org/wiki/Sochi_Autodrom
200,1041,2020,11,20,Eifel Grand Prix,2020-10-11,24844,822,131,\N,0.0,18,15,1:31.884,201.697,bottas,77,BOT,Valtteri,Bottas,Finnish,Nürburgring,Nürburg,Germany,50.3356,6.9475,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,\N,http://en.wikipedia.org/wiki/N%C3%BCrburgring
201,1041,2020,11,20,Eifel Grand Prix,2020-10-11,24832,844,6,7,6.0,60,10,1:30.712,204.303,leclerc,16,LEC,Charles,Leclerc,Monegasque,Nürburgring,Nürburg,Germany,50.3356,6.9475,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,\N,http://en.wikipedia.org/wiki/N%C3%BCrburgring
202,1041,2020,11,20,Eifel Grand Prix,2020-10-11,24841,846,1,\N,0.0,42,17,1:32.328,200.727,norris,4,NOR,Lando,Norris,British,Nürburgring,Nürburg,Germany,50.3356,6.9475,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,\N,http://en.wikipedia.org/wiki/N%C3%BCrburgring
203,1041,2020,11,20,Eifel Grand Prix,2020-10-11,24826,1,131,1,25.0,60,2,1:28.145,210.253,hamilton,44,HAM,Lewis,Hamilton,British,Nürburgring,Nürburg,Germany,50.3356,6.9475,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,\N,http://en.wikipedia.org/wiki/N%C3%BCrburgring
204,1041,2020,11,20,Eifel Grand Prix,2020-10-11,24830,832,1,5,10.0,60,6,1:30.129,205.625,sainz,55,SAI,Carlos,Sainz,Spanish,Nürburgring,Nürburg,Germany,50.3356,6.9475,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,\N,http://en.wikipedia.org/wiki/N%C3%BCrburgring
205,1041,2020,11,20,Eifel Grand Prix,2020-10-11,24829,815,211,4,12.0,60,4,1:29.700,206.608,perez,11,PER,Sergio,Pérez,Mexican,Nürburgring,Nürburg,Germany,50.3356,6.9475,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,\N,http://en.wikipedia.org/wiki/N%C3%BCrburgring
206,1041,2020,11,20,Eifel Grand Prix,2020-10-11,24831,842,213,6,8.0,60,5,1:30.110,205.668,gasly,10,GAS,Pierre,Gasly,French,Nürburgring,Nürburg,Germany,50.3356,6.9475,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,\N,http://en.wikipedia.org/wiki/N%C3%BCrburgring
207,1041,2020,11,20,Eifel Grand Prix,2020-10-11,24843,839,4,\N,0.0,22,19,1:33.189,198.873,ocon,31,OCO,Esteban,Ocon,French,Nürburgring,Nürburg,Germany,50.3356,6.9475,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,\N,http://en.wikipedia.org/wiki/N%C3%BCrburgring
208,1041,2020,11,20,Eifel Grand Prix,2020-10-11,24835,841,51,10,1.0,60,12,1:30.909,203.861,giovinazzi,99,GIO,Antonio,Giovinazzi,Italian,Nürburgring,Nürburg,Germany,50.3356,6.9475,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,\N,http://en.wikipedia.org/wiki/N%C3%BCrburgring
209,1041,2020,11,20,Eifel Grand Prix,2020-10-11,24836,20,6,11,0.0,60,7,1:30.408,204.990,vettel,5,VET,Sebastian,Vettel,German,Nürburgring,Nürburg,Germany,50.3356,6.9475,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,\N,http://en.wikipedia.org/wiki/N%C3%BCrburgring
210,1041,2020,11,20,Eifel Grand Prix,2020-10-11,24839,849,3,14,0.0,60,13,1:31.377,202.816,latifi,6,LAT,Nicholas,Latifi,Canadian,Nürburgring,Nürburg,Germany,50.3356,6.9475,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,\N,http://en.wikipedia.org/wiki/N%C3%BCrburgring
211,1041,2020,11,20,Eifel Grand Prix,2020-10-11,24840,826,213,15,0.0,60,16,1:32.214,200.975,kvyat,26,KVY,Daniil,Kvyat,Russian,Nürburgring,Nürburg,Germany,50.3356,6.9475,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,\N,http://en.wikipedia.org/wiki/N%C3%BCrburgring
212,1041,2020,11,20,Eifel Grand Prix,2020-10-11,24842,848,9,\N,0.0,23,18,1:32.330,200.723,albon,23,ALB,Alexander,Albon,Thai,Nürburgring,Nürburg,Germany,50.3356,6.9475,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,\N,http://en.wikipedia.org/wiki/N%C3%BCrburgring
213,1041,2020,11,20,Eifel Grand Prix,2020-10-11,24837,8,51,12,0.0,60,9,1:30.512,204.755,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,Nürburgring,Nürburg,Germany,50.3356,6.9475,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,\N,http://en.wikipedia.org/wiki/N%C3%BCrburgring
214,1041,2020,11,20,Eifel Grand Prix,2020-10-11,24845,847,3,\N,0.0,12,20,1:34.526,196.060,russell,63,RUS,George,Russell,British,Nürburgring,Nürburg,Germany,50.3356,6.9475,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,\N,http://en.wikipedia.org/wiki/N%C3%BCrburgring
215,1041,2020,11,20,Eifel Grand Prix,2020-10-11,24834,154,210,9,2.0,60,14,1:31.562,202.407,grosjean,8,GRO,Romain,Grosjean,French,Nürburgring,Nürburg,Germany,50.3356,6.9475,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,\N,http://en.wikipedia.org/wiki/N%C3%BCrburgring
216,1041,2020,11,20,Eifel Grand Prix,2020-10-11,24838,825,210,13,0.0,60,8,1:30.456,204.881,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,Nürburgring,Nürburg,Germany,50.3356,6.9475,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,\N,http://en.wikipedia.org/wiki/N%C3%BCrburgring
217,1041,2020,11,20,Eifel Grand Prix,2020-10-11,24828,817,4,3,15.0,60,3,1:29.584,206.876,ricciardo,3,RIC,Daniel,Ricciardo,Australian,Nürburgring,Nürburg,Germany,50.3356,6.9475,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,\N,http://en.wikipedia.org/wiki/N%C3%BCrburgring
218,1041,2020,11,20,Eifel Grand Prix,2020-10-11,24827,830,9,2,19.0,60,1,1:28.139,210.267,max_verstappen,33,VER,Max,Verstappen,Dutch,Nürburgring,Nürburg,Germany,50.3356,6.9475,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,\N,http://en.wikipedia.org/wiki/N%C3%BCrburgring
219,1041,2020,11,20,Eifel Grand Prix,2020-10-11,24833,807,211,8,4.0,60,11,1:30.733,204.256,hulkenberg,27,HUL,Nico,Hülkenberg,German,Nürburgring,Nürburg,Germany,50.3356,6.9475,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,\N,http://en.wikipedia.org/wiki/N%C3%BCrburgring
220,1042,2020,12,75,Portuguese Grand Prix,2020-10-25,24847,822,131,2,18.0,66,2,1:19.345,211.113,bottas,77,BOT,Valtteri,Bottas,Finnish,Autódromo Internacional do Algarve,Portimão,Portugal,37.227,-8.6267,portimao,Autódromo Internacional do Algarve,Portimão,Portugal,37.227,-8.6267,\N,http://en.wikipedia.org/wiki/Algarve_International_Circuit
221,1042,2020,12,75,Portuguese Grand Prix,2020-10-25,24849,844,6,4,12.0,66,7,1:20.408,208.322,leclerc,16,LEC,Charles,Leclerc,Monegasque,Autódromo Internacional do Algarve,Portimão,Portugal,37.227,-8.6267,portimao,Autódromo Internacional do Algarve,Portimão,Portugal,37.227,-8.6267,\N,http://en.wikipedia.org/wiki/Algarve_International_Circuit
222,1042,2020,12,75,Portuguese Grand Prix,2020-10-25,24858,846,1,13,0.0,65,3,1:19.360,211.073,norris,4,NOR,Lando,Norris,British,Autódromo Internacional do Algarve,Portimão,Portugal,37.227,-8.6267,portimao,Autódromo Internacional do Algarve,Portimão,Portugal,37.227,-8.6267,\N,http://en.wikipedia.org/wiki/Algarve_International_Circuit
223,1042,2020,12,75,Portuguese Grand Prix,2020-10-25,24846,1,131,1,26.0,66,1,1:18.750,212.708,hamilton,44,HAM,Lewis,Hamilton,British,Autódromo Internacional do Algarve,Portimão,Portugal,37.227,-8.6267,portimao,Autódromo Internacional do Algarve,Portimão,Portugal,37.227,-8.6267,\N,http://en.wikipedia.org/wiki/Algarve_International_Circuit
224,1042,2020,12,75,Portuguese Grand Prix,2020-10-25,24851,832,1,6,8.0,65,6,1:20.268,208.685,sainz,55,SAI,Carlos,Sainz,Spanish,Autódromo Internacional do Algarve,Portimão,Portugal,37.227,-8.6267,portimao,Autódromo Internacional do Algarve,Portimão,Portugal,37.227,-8.6267,\N,http://en.wikipedia.org/wiki/Algarve_International_Circuit
225,1042,2020,12,75,Portuguese Grand Prix,2020-10-25,24852,815,211,7,6.0,65,11,1:20.802,207.306,perez,11,PER,Sergio,Pérez,Mexican,Autódromo Internacional do Algarve,Portimão,Portugal,37.227,-8.6267,portimao,Autódromo Internacional do Algarve,Portimão,Portugal,37.227,-8.6267,\N,http://en.wikipedia.org/wiki/Algarve_International_Circuit
226,1042,2020,12,75,Portuguese Grand Prix,2020-10-25,24850,842,213,5,10.0,65,9,1:20.551,207.952,gasly,10,GAS,Pierre,Gasly,French,Autódromo Internacional do Algarve,Portimão,Portugal,37.227,-8.6267,portimao,Autódromo Internacional do Algarve,Portimão,Portugal,37.227,-8.6267,\N,http://en.wikipedia.org/wiki/Algarve_International_Circuit
227,1042,2020,12,75,Portuguese Grand Prix,2020-10-25,24853,839,4,8,4.0,65,12,1:20.859,207.160,ocon,31,OCO,Esteban,Ocon,French,Autódromo Internacional do Algarve,Portimão,Portugal,37.227,-8.6267,portimao,Autódromo Internacional do Algarve,Portimão,Portugal,37.227,-8.6267,\N,http://en.wikipedia.org/wiki/Algarve_International_Circuit
228,1042,2020,12,75,Portuguese Grand Prix,2020-10-25,24860,841,51,15,0.0,65,20,1:21.893,204.544,giovinazzi,99,GIO,Antonio,Giovinazzi,Italian,Autódromo Internacional do Algarve,Portimão,Portugal,37.227,-8.6267,portimao,Autódromo Internacional do Algarve,Portimão,Portugal,37.227,-8.6267,\N,http://en.wikipedia.org/wiki/Algarve_International_Circuit
